Unnamed: 0,movieId,count,mean_ratings,genres,name,year,image
6306,38188,204,3.343137255,"['Crime', 'Drama', 'Mystery']",Bubble,2006,https://image.tmdb.org/t/p/w500/w56oo9nREcF54sNXVYuE9QxZFjT.jpg
6307,151345,239,3.343096234,['Animation'],Batman: Bad Blood,2016,https://image.tmdb.org/t/p/w500/1UmPJWfaivtNjsScJqcsbsQRGNY.jpg
6308,5770,188,3.343085106,"['Crime', 'Drama']",Ms. 45 (a.k.a. Angel of Vengeance),1981,https://image.tmdb.org/t/p/w500/9ulPP8hcBjIrWRqeXsZVjL0uX3E.jpg
6309,31685,11066,3.342942346,"['Comedy', 'Romance']",Hitch,2005,https://image.tmdb.org/t/p/w500/x3W9H3nhGQbWSlyI8Amp2F6Z6cz.jpg
6310,1476,6064,3.342760554,"['Comedy', 'Drama']",Private Parts,1997,https://image.tmdb.org/t/p/w500/8nCc9fhXCVvetlqpxkrCTc9NwOz.jpg
6311,79590,321,3.342679128,"['Comedy', 'Romance']",The Rebound,2009,https://image.tmdb.org/t/p/w500/pnr4sA9tn3E5Sc2qHbG3yT4m8Fv.jpg
6312,106022,359,3.342618384,"['Animation', 'Children', 'Comedy']",Toy Story of Terror,2013,https://image.tmdb.org/t/p/w500/oPBEnNP4Fg4gv9c0KBhchmtoG4H.jpg
6313,207233,1553,3.342562782,"['Action', 'Adventure', 'Comedy', 'Fantasy']",Jumanji: The Next Level,2019,https://image.tmdb.org/t/p/w500/jyw8VKYEiM1UDzPB7NsisUgBeJ8.jpg
6314,5357,403,3.342431762,['Adventure'],Iron Will,1994,https://image.tmdb.org/t/p/w500/6Ujbtp0NklUoQ67s32HyW6R5540.jpg
6315,57640,6321,3.342034488,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Hellboy II: The Golden Army,2008,https://image.tmdb.org/t/p/w500/fGQAO4RgUzspO7L4u5KXirIn34s.jpg
6316,38097,231,3.341991342,"['Drama', 'Horror', 'Thriller']",Dumplings (Gaau ji),2004,https://image.tmdb.org/t/p/w500/97Rb3JJl343B1AVdhQdHohsFBT4.jpg
6317,1909,13082,3.341805534,"['Action', 'Crime', 'Mystery', 'Sci-Fi', 'Thriller']",The X-Files: Fight the Future,1998,https://image.tmdb.org/t/p/w500/yLIw6shz2WC3W3iI0jROsF4B2ha.jpg
6318,27876,142,3.341549296,"['Comedy', 'Drama']",Schultze Gets the Blues,2003,https://image.tmdb.org/t/p/w500/cYadK5k73gVA88Z8hIkTzXDMhSu.jpg
6319,155583,104,3.341346154,['Drama'],Miracles from Heaven,2016,https://image.tmdb.org/t/p/w500/hz9VF1TfaM0D04pYneSXUkNeOZv.jpg
6320,131092,129,3.341085271,"['Adventure', 'Animation', 'Children', 'Comedy']","Mickey, Donald, Goofy: The Three Musketeers",2004,https://image.tmdb.org/t/p/w500/23bvOwfOS9fw347Yc68yPpkmd8i.jpg
6321,1459,3884,3.341014418,"['Mystery', 'Thriller']",Absolute Power,1997,https://image.tmdb.org/t/p/w500/xX9gmwtnTi0Y8WcTF7Jsg9Hdp6W.jpg
6322,112316,239,3.341004184,"['Drama', 'Musical']",Jersey Boys,2014,https://image.tmdb.org/t/p/w500/kz956Y83YtT6vTyg0Q40mzRe2UM.jpg
6323,5679,16246,3.34097624,"['Horror', 'Mystery', 'Thriller']",The Ring,2002,https://image.tmdb.org/t/p/w500/e2t5CKMox7tjv3iD3Ko7NdFa5lJ.jpg
6324,26680,1199,3.340700584,"['Comedy', 'Musical', 'Romance']",Cry-Baby,1990,https://image.tmdb.org/t/p/w500/qV1XYzb2QTvpcnfSnYVSunGQ4XA.jpg
6325,3770,1384,3.340679191,"['Horror', 'Sci-Fi', 'Thriller']",Dreamscape,1984,https://image.tmdb.org/t/p/w500/yTx46x6Aa2uNW8fRSyOnro7PISf.jpg
6326,8593,229,3.340611354,"['Action', 'Crime', 'Drama', 'Thriller']",Juice,1992,https://image.tmdb.org/t/p/w500/fLOB1MdIf2jWexxOzq441lNTIpW.jpg
6327,3903,257,3.340466926,['Drama'],Urbania,2000,https://image.tmdb.org/t/p/w500/bl2RsU7kzOm1AjZhCBepCxuFToY.jpg
6328,2106,1623,3.340418977,"['Drama', 'War']",Swing Kids,1993,https://image.tmdb.org/t/p/w500/o85xTgX5ByDewuYo5yOLIsP02CX.jpg
6329,74541,144,3.340277778,"['Comedy', 'Crime']",Trailer Park Boys: Countdown to Liquor Day,2009,https://image.tmdb.org/t/p/w500/8Lah6OK2sOPuJc5NsUc443PrHE4.jpg
6330,8984,13348,3.340275697,"['Action', 'Comedy', 'Crime', 'Thriller']",Ocean's Twelve,2004,https://image.tmdb.org/t/p/w500/Ad55M8newGWemFWCsMAkxO3fDwl.jpg
6331,2926,3529,3.340181354,"['Comedy', 'Drama']",Hairspray,1988,https://image.tmdb.org/t/p/w500/n78VVWG1jsEpMCtcye13wy1RiAx.jpg
6332,195849,244,3.340163934,"['Comedy', 'Drama']",Dumplin',2018,https://image.tmdb.org/t/p/w500/xJAB1HrFUuOf2VkWPaZ4N2DACCo.jpg
6333,2562,247,3.340080972,['Drama'],Bandits,1997,https://image.tmdb.org/t/p/w500/khd2KRF2G77kZtIy8pgoB0k8j7A.jpg
6334,3450,6086,3.339960565,['Comedy'],Grumpy Old Men,1993,https://image.tmdb.org/t/p/w500/iMY7yFn4gMvGaQYMGWnyX2QgvHZ.jpg
6335,2874,481,3.33991684,"['Comedy', 'Musical', 'Romance']",The Pajama Game,1957,https://image.tmdb.org/t/p/w500/71Q9f7byPqH8trF4BvZOlXnhO2D.jpg
6336,54094,153,3.339869281,"['Comedy', 'Drama']",Driving Lessons,2006,https://image.tmdb.org/t/p/w500/uPRFM5co4v12ksWaZKr8niIHBrC.jpg
6337,2331,1220,3.339754098,"['Comedy', 'Drama', 'Romance']",Living Out Loud,1998,https://image.tmdb.org/t/p/w500/uegG68vP7leUDQbG8fP4ihgTo0i.jpg
6338,1040,156,3.33974359,['Drama'],The Secret Agent,1996,https://image.tmdb.org/t/p/w500/6DO2BO3qp5QAyd91se4h22qifj.jpg
6339,34534,1934,3.339710445,"['Action', 'Crime', 'Drama']",Four Brothers,2005,https://image.tmdb.org/t/p/w500/8cO39cnWSZQi2ncPG5TxL3YRzKc.jpg
6340,199219,268,3.339552239,['Thriller'],I See You,2019,https://image.tmdb.org/t/p/w500/2LwamrHAmxqEHsT9JViFJxT08Ek.jpg
6341,4478,1159,3.339516825,"['Comedy', 'Drama']",Biloxi Blues,1988,https://image.tmdb.org/t/p/w500/vAhQegSNb0OYwBN2KbSr8GRSUsI.jpg
6342,79533,137,3.339416058,"['Animation', 'Children', 'Comedy']",The Bugs Bunny / Road Runner Movie (a.k.a. The Great American Chase),1979,https://image.tmdb.org/t/p/w500/bf8UBsqg0omm5QxBhEopKoDytvV.jpg
6343,5392,305,3.339344262,"['Comedy', 'Drama', 'Romance']",Bus Stop,1956,https://image.tmdb.org/t/p/w500/oXZiz5zIyynjQMJMBbXijS4434z.jpg
6344,2157,115,3.339130435,['Romance'],"The Chambermaid on the Titanic (Femme de chambre du Titanic, La)",1998,https://image.tmdb.org/t/p/w500/mMPED3zn786jkID7TWtLPt3WMyR.jpg
6345,3161,205,3.33902439,"['Drama', 'Romance']",Onegin,1999,https://image.tmdb.org/t/p/w500/wqI9NPJfTwD6ggEL7jdVCdJFc0m.jpg
6346,188797,1263,3.338875693,['Comedy'],Tag,2018,https://image.tmdb.org/t/p/w500/eXXpuW2xaq5Aen9N5prFlARVIvr.jpg
6347,26117,121,3.338842975,"['Action', 'Crime', 'Drama', 'Film-Noir', 'Thriller']",The Killers,1964,https://image.tmdb.org/t/p/w500/7IeXjRmUZ2pnSFMRh0ZXpu3Nkmn.jpg
6348,3185,2128,3.338815789,['Drama'],Snow Falling on Cedars,1999,https://image.tmdb.org/t/p/w500/h1CujbeKvwkR6LMr4jVuMM0C94X.jpg
6349,200638,214,3.338785047,['Drama'],Tolkien,2019,https://image.tmdb.org/t/p/w500/A7eYO3t7oZQdfJj5KlJBI7GhT9H.jpg
6350,204686,508,3.338582677,"['Action', 'Sci-Fi', 'Thriller']",Boss Level,2019,https://image.tmdb.org/t/p/w500/i6QFXv4lZyxRMknH0EDkCIz02XP.jpg
6351,3555,7900,3.338417722,"['Action', 'Thriller', 'War']",U-571,2000,https://image.tmdb.org/t/p/w500/yeUhRSrlFcXhsuUai2ozWH6rNnK.jpg
6352,5364,2459,3.338348922,"['Drama', 'Thriller']",Unfaithful,2002,https://image.tmdb.org/t/p/w500/bjiHEhuiwhIygzjczbTPAA07cGc.jpg
6353,3718,402,3.338308458,['Documentary'],American Pimp,1999,https://image.tmdb.org/t/p/w500/2vEP0mubKIp5Xexfj23SvN86aDD.jpg
6354,91273,170,3.338235294,"['Action', 'Drama', 'Fantasy']",Bunraku,2010,https://image.tmdb.org/t/p/w500/6VG9XFig4djqZEEot3PGGWeIpkf.jpg
6355,27792,241,3.338174274,"['Comedy', 'Drama', 'Fantasy', 'Musical', 'Romance']",The Saddest Music in the World,2003,https://image.tmdb.org/t/p/w500/7ATs79HpMv82hcPM3iv6kwugyDj.jpg
6356,3684,1909,3.338135149,"['Drama', 'Romance']",The Fabulous Baker Boys,1989,https://image.tmdb.org/t/p/w500/1nS8AxnoYE2Y1ANMpVKZnm8iLxP.jpg
6357,2172,139,3.338129496,"['Comedy', 'Drama']",The Strike! (a.k.a. All I Wanna Do Hairy Bird),1998,https://image.tmdb.org/t/p/w500/cCr8mLqIVkbjBNs1uaZPvkXYnWA.jpg
6358,71264,5429,3.337999632,"['Animation', 'Children', 'Fantasy']",Cloudy with a Chance of Meatballs,2009,https://image.tmdb.org/t/p/w500/qhOhIKf7QEyQ5dMrRUqs5eTX1Oq.jpg
6359,114074,570,3.337719298,['Drama'],The Skeleton Twins,2014,https://image.tmdb.org/t/p/w500/lDygTdg1KlrVJVzqsFL515uGzSe.jpg
6360,8487,154,3.337662338,"['Children', 'Comedy', 'Musical']",Please Don't Eat the Daisies,1960,https://image.tmdb.org/t/p/w500/fuR4JH6Z0lxZsLzNeUItgVqeIcI.jpg
6361,104339,551,3.337568058,['Comedy'],In a World...,2013,https://image.tmdb.org/t/p/w500/xbuiPYXOk1aHaNf7o2mAQxeDs7s.jpg
6362,31804,1678,3.337306317,"['Action', 'Fantasy', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",Night Watch (Nochnoy dozor),2004,https://image.tmdb.org/t/p/w500/inkEqKKVqJoLB3ioCnn4h0UC9GP.jpg
6363,6957,6235,3.337289495,"['Comedy', 'Crime']",Bad Santa,2003,https://image.tmdb.org/t/p/w500/rfClLIyeHqpMofmrPY8DaLe4z9x.jpg
6364,69140,304,3.337171053,"['Crime', 'Drama', 'Horror', 'Thriller']",Sweeney Todd,2006,https://image.tmdb.org/t/p/w500/40ntPvTqjqEJlME1AtBEzwVUPHC.jpg
6365,278800,132,3.337121212,"['Comedy', 'Crime']","Confess, Fletch",2022,https://image.tmdb.org/t/p/w500/h2oyiPu7aql1s1mLDoKBNAH7p3B.jpg
6366,130988,135,3.337037037,"['Drama', 'Romance']",A Little Chaos,2014,https://image.tmdb.org/t/p/w500/A505yCUTvWpPRMpwA2qkSRtGCmY.jpg
6367,582,135,3.337037037,"['Comedy', 'Drama']",Métisse (Café au Lait),1993,https://image.tmdb.org/t/p/w500/bjmh2tp8LPP4tGWLRGt38nahW3M.jpg
6368,2633,1905,3.337007874,"['Horror', 'Romance']",The Mummy,1932,https://image.tmdb.org/t/p/w500/vSKpbZVvzqQcw6htiyEinbCY9vq.jpg
6369,461,908,3.337004405,"['Drama', 'Romance']",Go Fish,1994,https://image.tmdb.org/t/p/w500/4hczdEX2RmQTOmiIKygoOYCy0bI.jpg
6370,6334,196,3.336734694,['Drama'],Blue Car,2002,https://image.tmdb.org/t/p/w500/6xld6dA6rlctR9mUtcVRigZTfu5.jpg
6371,177237,692,3.336705202,['Comedy'],Battle of the Sexes,2017,https://image.tmdb.org/t/p/w500/fWy0A3VojTCb0S2MKtEJjpquubF.jpg
6372,91978,1154,3.336655113,"['Crime', 'Thriller']",Man on a Ledge,2012,https://image.tmdb.org/t/p/w500/fn75crX6sRcKRc7lhuqKTenppQE.jpg
6373,135518,1204,3.336378738,"['Action', 'Mystery', 'Sci-Fi', 'Thriller']",Self/less,2015,https://image.tmdb.org/t/p/w500/b03zZZTE17iH6klsInFOlrgfYRN.jpg
6374,5810,10093,3.336322204,['Drama'],8 Mile,2002,https://image.tmdb.org/t/p/w500/7BmQj8qE1FLuLTf7Xjf9sdIHzoa.jpg
6375,1883,5244,3.336289092,"['Comedy', 'Drama', 'Romance']",Bulworth,1998,https://image.tmdb.org/t/p/w500/aVZLgPn9LvkAkIQq0QhOcgetsgv.jpg
6376,84772,4686,3.336214255,"['Adventure', 'Comedy', 'Sci-Fi']",Paul,2011,https://image.tmdb.org/t/p/w500/e57pNjhWbRos9BTvgeUYUzB8VfO.jpg
6377,151933,116,3.336206897,['Drama'],The Birth of a Nation,2016,https://image.tmdb.org/t/p/w500/vlbvPL3uXem7JaVWM2mVHJLkRqW.jpg
6378,103883,1515,3.335973597,"['Action', 'Comedy', 'Crime']",2 Guns,2013,https://image.tmdb.org/t/p/w500/ptURGAFktibhk7DEAbMazlmNqWa.jpg
6379,132632,131,3.335877863,"['Animation', 'Children', 'Fantasy']",The Pirate Fairy,2014,https://image.tmdb.org/t/p/w500/fbKMx3taGom2ASpbLKtglW3XT87.jpg
6380,104881,664,3.335843373,"['Drama', 'Thriller']",The Out of the Furnace (Dust to Dust) (Low Dweller),2013,https://image.tmdb.org/t/p/w500/cOuQQ4eRpSBxb0G9OXzWE1pHPeq.jpg
6381,988,542,3.335793358,"['Comedy', 'Drama']",Grace of My Heart,1996,https://image.tmdb.org/t/p/w500/fkgVjmbN9VdBxguNi6tz6lb3sDu.jpg
6382,27724,140,3.335714286,['Drama'],Hitler: The Rise of Evil,2003,https://www.reelviews.net/resources/img/default_poster.jpg
6383,31502,359,3.335654596,"['Drama', 'Horror', 'Mystery', 'Thriller']",Salem's Lot,1979,https://www.reelviews.net/resources/img/default_poster.jpg
6384,173941,1992,3.335592369,['Thriller'],Atomic Blonde,2017,https://image.tmdb.org/t/p/w500/kV9R5h0Yct1kR8Hf8sJ1nX0Vz4x.jpg
6385,87079,298,3.33557047,"['Drama', 'Thriller']",Trust,2010,https://image.tmdb.org/t/p/w500/ckvJ8Y3zqAVDDZWPUF6JiURtISL.jpg
6386,136018,1456,3.335508242,"['Crime', 'Drama']",Black Mass,2015,https://image.tmdb.org/t/p/w500/zfwciv4LIJkNQsfuhYGv0Nkiweg.jpg
6387,1773,155,3.335483871,"['Action', 'Drama']",Tokyo Fist (Tokyo ken),1995,https://image.tmdb.org/t/p/w500/l8RNjSLXRnKc8tV95LdztsDHSdl.jpg
6388,194638,161,3.335403727,['Drama'],The Kindergarten Teacher,2018,https://image.tmdb.org/t/p/w500/pwavkdZb2xNRh5Y9MHhkZJ2UaHT.jpg
6389,91126,1187,3.335299073,"['Drama', 'War']",War Horse,2011,https://image.tmdb.org/t/p/w500/nF66DU2zPLFb9CxDQNSNX2RgNaq.jpg
6390,3073,176,3.335227273,"['Drama', 'Romance']",The Sandpiper,1965,https://image.tmdb.org/t/p/w500/cOEIl9QjFe6Pt5W7hbkt2Hy7EfX.jpg
6391,3792,273,3.335164835,"['Drama', 'Romance', 'Western']",Duel in the Sun,1946,https://image.tmdb.org/t/p/w500/dW479xuDWrcuFuxr7yfoReztlzF.jpg
6392,105,10131,3.335110058,"['Drama', 'Romance']",The Bridges of Madison County,1995,https://image.tmdb.org/t/p/w500/8TfLAfIh5Qxp2J4ZjOafHYhWtDb.jpg
6393,114552,893,3.334826428,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']",The Boxtrolls,2014,https://image.tmdb.org/t/p/w500/xDw2kqSDsYneL3g9OIpExPfqpHJ.jpg
6394,2105,11973,3.334627913,"['Action', 'Adventure', 'Sci-Fi']",Tron,1982,https://image.tmdb.org/t/p/w500/zwSFEczP7AzqugAHHIX3zHniT0t.jpg
6395,156755,130,3.334615385,['Drama'],Things to Come,2016,https://image.tmdb.org/t/p/w500/aOIdDXpum2Oot0uZqrHRU87YoX2.jpg
6396,200328,136,3.334558824,"['Drama', 'Romance']",All the Bright Places,2019,https://image.tmdb.org/t/p/w500/4SafxuMKQiw4reBiWKVZJpJn80I.jpg
6397,93212,142,3.334507042,"['Animation', 'Crime', 'Mystery']","Cat in Paris, A (Une vie de chat)",2010,https://image.tmdb.org/t/p/w500/oTAC9Htd7rAZuxrmkgTMIihtqMR.jpg
6398,125974,160,3.334375,"['Adventure', 'Children', 'Comedy', 'Fantasy']",Halloweentown High,2004,https://image.tmdb.org/t/p/w500/dJsmptwkTWbxk1NwLAKeoYtcTuJ.jpg
6399,177763,2363,3.334109183,"['Crime', 'Drama', 'Mystery']",Murder on the Orient Express,2017,https://image.tmdb.org/t/p/w500/kc2gJjebceoFgOQbukzPzP8SXVZ.jpg
6400,7007,2070,3.334057971,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']",The Last Boy Scout,1991,https://image.tmdb.org/t/p/w500/nKTqyWwLxkvoEKkSAGWo1GdiTpb.jpg
6401,49284,503,3.333996024,"['Comedy', 'Drama', 'Romance']",10 Items or Less,2006,https://image.tmdb.org/t/p/w500/2MBxFTeRe4m7DC49PmIkMXMjMEO.jpg
6402,85790,280,3.333928571,['Western'],Meek's Cutoff,2010,https://image.tmdb.org/t/p/w500/p9KtUAD6ltsTkKWeXuqF5GmX7f3.jpg
6403,1597,11518,3.333825317,"['Drama', 'Mystery', 'Romance', 'Thriller']",Conspiracy Theory,1997,https://image.tmdb.org/t/p/w500/wj0n6gci4EMWRhV9ozCKTgESGdB.jpg
6404,191869,418,3.333732057,['(no genres listed)'],The Old Man and the Gun,2018,https://image.tmdb.org/t/p/w500/a4BfxRK8dBgbQqbRxPs8kmLd8LG.jpg
6405,57368,8984,3.333593054,"['Action', 'Mystery', 'Sci-Fi', 'Thriller']",Cloverfield,2008,https://image.tmdb.org/t/p/w500/qIegUGJqyMMCRjkKV1s7A9MqdJ8.jpg
6406,188067,114,3.333333333,['Comedy'],Toc Toc,2017,https://image.tmdb.org/t/p/w500/qKrYZOXuayCcqJri6vwfzA8kCxu.jpg
6407,117368,132,3.333333333,"['Animation', 'Comedy']",The Madagascar Penguins in a Christmas Caper,2005,https://image.tmdb.org/t/p/w500/gOVdfrRfzQjYwezOxIap13j05d8.jpg
6408,5230,183,3.333333333,"['Comedy', 'Western']",The Paleface,1948,https://image.tmdb.org/t/p/w500/dyB8CdPQTv12k5Jkk3Rx257jxRw.jpg
6409,208110,123,3.333333333,"['Animation', 'Children', 'Comedy']",A Shaun the Sheep Movie: Farmageddon,2019,https://image.tmdb.org/t/p/w500/p08FoXVFgcRm5QZBaGj0VKa2W2Y.jpg
6410,145070,174,3.333333333,"['Horror', 'Mystery', 'Thriller']",They Look Like People,2015,https://image.tmdb.org/t/p/w500/qXIXNduWXxCpKie5I8NitOcWt8z.jpg
6411,32139,197,3.33248731,['Drama'],The Agony and the Ecstasy,1965,https://image.tmdb.org/t/p/w500/4ZiwyXtyxYDmMnNiVemCPgxY8X6.jpg
6412,89072,391,3.332480818,['Horror'],Stake Land,2010,https://image.tmdb.org/t/p/w500/q5Cq3svR0XPEb9VkVBHPowT1Bxf.jpg
6413,26540,185,3.332432432,['Horror'],Demons (Dèmoni),1985,https://image.tmdb.org/t/p/w500/h1icFFIehFjZOpzl6xueBeJYMXe.jpg
6414,65982,868,3.332373272,"['Action', 'Adventure', 'Sci-Fi']",Outlander,2008,https://image.tmdb.org/t/p/w500/4vIc5fznKsQjE4d0H3H4Zy5bn9o.jpg
6415,31807,173,3.332369942,"['Drama', 'Film-Noir', 'Thriller']",Dot the I,2003,https://image.tmdb.org/t/p/w500/1Ndh5G2xemRDwJ2Qgo8dWNPzb28.jpg
6416,4147,167,3.332335329,"['Comedy', 'Drama', 'Romance']",Nico and Dani (Krámpack),2000,https://image.tmdb.org/t/p/w500/iw5BLbL1rSmya9I6puP1q5dUn81.jpg
6417,6536,1127,3.332298137,"['Adventure', 'Animation', 'Children', 'Fantasy']",Sinbad: Legend of the Seven Seas,2003,https://image.tmdb.org/t/p/w500/mtkPe9AMiXloYPCsldSbxKuXXWJ.jpg
6418,6969,149,3.332214765,"['Drama', 'Sci-Fi']","Dernier Combat,The  Le (Last Battle)",1983,https://image.tmdb.org/t/p/w500/Ag3cM67YCiOIyc0MLVNnDZ0avf4.jpg
6419,6480,292,3.332191781,"['Comedy', 'Musical']",Thoroughly Modern Millie,1967,https://image.tmdb.org/t/p/w500/ce8rBGFR0naGsp6mKy9CNKn9iSa.jpg
6420,1008,825,3.332121212,"['Adventure', 'Western']","Davy Crockett, King of the Wild Frontier",1955,https://image.tmdb.org/t/p/w500/7IFRrsQdaaUJaemg2z35fshzswd.jpg
6421,51063,211,3.331753555,"['Comedy', 'Crime']",Trailer Park Boys: The Movie,2006,https://image.tmdb.org/t/p/w500/lBmoxMfxxIepgpoByFr78ygnjrZ.jpg
6422,1585,208,3.331730769,['Comedy'],Love Serenade,1996,https://image.tmdb.org/t/p/w500/fXBWYmK9MybKhqvmyj57KyFEcq3.jpg
6423,91241,101,3.331683168,"['Action', 'Drama', 'Romance']",Singham,2011,https://image.tmdb.org/t/p/w500/pggLRaurdWwjqX2vkhKIVQSBjXV.jpg
6424,2205,683,3.331625183,"['Comedy', 'Romance']",Mr. & Mrs. Smith,1941,https://image.tmdb.org/t/p/w500/lIFBvhh9EbQpwkYa135dQvMHXSj.jpg
6425,2454,3784,3.331527484,"['Horror', 'Mystery', 'Sci-Fi']",The Fly,1958,https://image.tmdb.org/t/p/w500/kXdBcDh2EbgSIf4Oo1dxKapZM2f.jpg
6426,188,2656,3.331513554,"['Fantasy', 'Horror', 'Mystery']",The Prophecy,1995,https://image.tmdb.org/t/p/w500/4ZWFhQipzBHJze2llzCzhrSIZsn.jpg
6427,130686,433,3.331408776,"['Comedy', 'Horror']",The Final Girls,2015,https://image.tmdb.org/t/p/w500/gQYKSRVo5iZACFOY6x50RblI6rx.jpg
6428,210849,258,3.331395349,"['Adventure', 'Children', 'Drama']",The Call of the Wild,2020,https://image.tmdb.org/t/p/w500/33VdppGbeNxICrFUtW2WpGHvfYc.jpg
6429,5503,154,3.331168831,"['Comedy', 'Drama', 'Romance']","The Last Kiss (Ultimo bacio, L')",2001,https://image.tmdb.org/t/p/w500/kD2liMe1Jzs6j9nZ14vZWiURrck.jpg
6430,211952,148,3.331081081,['Drama'],The Personal History of David Copperfield,2019,https://image.tmdb.org/t/p/w500/tmIUa34wtB28eMUtve6mYkYjPAu.jpg
6431,127128,213,3.330985915,['Drama'],Mississippi Grind,2015,https://image.tmdb.org/t/p/w500/vS3Bc6BiuZtAbSQpKhhRzPa7c2d.jpg
6432,253498,284,3.330985915,['Horror'],Fear Street Part Two: 1978,2021,https://image.tmdb.org/t/p/w500/5dNTxhoGDTHHGqUTdxcr4H1dqlU.jpg
6433,73319,1405,3.330960854,"['Comedy', 'Romance']",Leap Year,2010,https://image.tmdb.org/t/p/w500/i86hMi5iEF3WnYLCaGHdT5FPdYg.jpg
6434,209321,133,3.330827068,"['Comedy', 'Drama']",Babyteeth,2019,https://image.tmdb.org/t/p/w500/aINpljdt3VVMrCLtJW4BektwYOp.jpg
6435,2037,466,3.330472103,"['Adventure', 'Children', 'Comedy']",Candleshoe,1977,https://image.tmdb.org/t/p/w500/6Rq9u5fnS6PzWz9dgPQmBhgDvRJ.jpg
6436,6562,109,3.330275229,"['Comedy', 'Drama']",Spencer's Mountain,1963,https://image.tmdb.org/t/p/w500/f9I6CcqzJcIeYdlHOUf3jTxaPzv.jpg
6437,229483,197,3.329949239,['Drama'],One Night in Miami...,2020,https://image.tmdb.org/t/p/w500/1DLUb9PTDqXMSgsD7RmiJs7ZJIx.jpg
6438,85211,144,3.329861111,"['Drama', 'Romance']",Norwegian Wood (Noruwei no mori),2010,https://image.tmdb.org/t/p/w500/cnTbsvghYlN8B3vhhxPOezimOGQ.jpg
6439,75813,399,3.329573935,"['Comedy', 'Crime', 'Drama', 'Thriller']",Leaves of Grass,2009,https://image.tmdb.org/t/p/w500/9OKhPNN3vNqXHJfNKW1YndyyzkK.jpg
6440,2518,2162,3.329555967,['Comedy'],Night Shift,1982,https://image.tmdb.org/t/p/w500/srd48SpmL8KNjPYCobCEAbgohYK.jpg
6441,2573,322,3.329192547,"['Drama', 'Musical']",Tango,1998,https://image.tmdb.org/t/p/w500/87Ze0JLbWYuYbWc1qf6aGxHipnI.jpg
6442,1676,21043,3.329183101,"['Action', 'Sci-Fi']",Starship Troopers,1997,https://image.tmdb.org/t/p/w500/cxCmv23O7p3hyHwqoktHYkZcGsY.jpg
6443,56389,716,3.328910615,"['Drama', 'Romance']",My Blueberry Nights,2007,https://image.tmdb.org/t/p/w500/8OWixgz7s3AO3n2eNJhdKlnPOIR.jpg
6444,86815,403,3.328784119,"['Action', 'Drama']",Soul Surfer,2011,https://image.tmdb.org/t/p/w500/urLCQDCOITabAud39ZwLbNFBrc4.jpg
6445,2899,709,3.328631876,"['Adventure', 'Animation', 'Children']",Gulliver's Travels,1939,https://image.tmdb.org/t/p/w500/oxJuUeTOaAunEJJ64F2ua0Q3XSz.jpg
6446,1372,11736,3.328391275,"['Action', 'Mystery', 'Sci-Fi']",Star Trek VI: The Undiscovered Country,1991,https://image.tmdb.org/t/p/w500/tvTOJD7Gz668GLy2nNdLRQvpPsv.jpg
6447,82931,134,3.328358209,"['Comedy', 'Drama', 'War']","The Last Circus (Balada triste de trompeta) (Sad Trumpet Ballad, A)",2010,https://image.tmdb.org/t/p/w500/rbpp2G4cpGG8jqCqhEBwvjQ0Y6C.jpg
6448,2397,163,3.328220859,['Drama'],Mass Appeal,1984,https://image.tmdb.org/t/p/w500/wzXyoDPJv0OGscAYSUnwYTCjQzU.jpg
6449,2433,4072,3.328217092,['Drama'],"Civil Action, A",1998,https://image.tmdb.org/t/p/w500/2AVF1cjRGOfaB4oteSzxvHiQ3hR.jpg
6450,34018,128,3.328125,"['Comedy', 'Musical']",At the Circus,1939,https://image.tmdb.org/t/p/w500/dJsDjHYfOemGvVtHTdivU0Tl0YK.jpg
6451,2712,19727,3.328103614,"['Drama', 'Mystery', 'Thriller']",Eyes Wide Shut,1999,https://image.tmdb.org/t/p/w500/knEIz1eNGl5MQDbrEAVWA7iRqF9.jpg
6452,1573,23875,3.32808377,"['Action', 'Crime', 'Drama', 'Thriller']",Face/Off,1997,https://image.tmdb.org/t/p/w500/rcSuBqYGKSGcptZGxYPT5jsN7zN.jpg
6453,630,221,3.328054299,"['Drama', 'Romance']",Carried Away,1996,https://image.tmdb.org/t/p/w500/58pT6TIvkQNJYefpeKFa3nBwcSr.jpg
6454,2297,5036,3.328038125,"['Adventure', 'Drama', 'Fantasy', 'Romance']",What Dreams May Come,1998,https://image.tmdb.org/t/p/w500/2gUfJKfJ6LwdqQebiAWuNzIWyp9.jpg
6455,31689,314,3.328025478,['Documentary'],Inside Deep Throat,2005,https://image.tmdb.org/t/p/w500/iy96Ud1jpnjOEYiHh2XMooD1PfG.jpg
6456,2209,212,3.327830189,"['Crime', 'Thriller']",Young and Innocent,1937,https://image.tmdb.org/t/p/w500/knc0wcxarPM6Qy3uOm1RV38JGzS.jpg
6457,139415,595,3.327731092,"['Crime', 'Drama']",Irrational Man,2015,https://image.tmdb.org/t/p/w500/ipAqhEWRzEuD6aXlAWIvEEF1KUe.jpg
